tt0063764	5.3	1967	Jan
tt0062466	6	1967	Dec
tt0061867	5.8	1967	Aug
tt0061884	6.6	1967	Oct
tt0139258	3.9	1967	Apr
tt0061447	5.6	1967	May
tt0061439	6.7	1967	Oct
tt0061916	5.9	1967	Oct
tt0062096	6.9	1967	Apr
tt0062485	7.1	1967	Sep
tt0062198	5.1	1967	May
tt0061405	6.1	1967	Jan
tt0061722	8	1967	Dec
tt0061328	7.1	1967	Jun
tt0061450	6.5	1967	Dec
tt0061391	7	1967	Dec
tt0062508	6.8	1967	Oct
tt0061381	6.1	1967	Apr
tt0127354	5.8	1967	Mar
tt0061956	4.7	1967	Jan
tt0061710	6.1	1967	Aug
tt0062141	7	1967	Jan
tt0061715	6.5	1967	Jul
tt0061814	7.8	1967	Jan
tt0061407	7.2	1967	Mar
tt0061654	3.6	1967	Dec
tt0061748	5.5	1967	Mar
tt0062212	7.5	1967	Nov
tt0061736	6.8	1967	May
tt0061791	7.3	1967	Mar
tt0062373	5.4	1967	Nov
tt0062260	7.4	1967	Mar
tt0062706	6.8	1967	Oct
tt0062385	5.7	1967	Apr
tt0131986	4.4	1967	Sep
tt0061719	5.8	1967	Feb
tt0061431	5.7	1967	Mar
tt0062474	7.8	1967	Oct
tt0062407	7.6	1967	Jul
tt0062055	6.1	1967	Nov
tt0062165	6.7	1967	Aug
tt0061893	6.1	1967	Sep
tt0062334	6	1967	May
tt0062395	6.1	1967	Aug
tt0061553	5.3	1967	Sep
tt0160439	6.9	1967	Oct
tt0061770	7.4	1967	Mar
tt0063591	6.4	1968	Jul
tt0063374	7.7	1968	May
tt0059816	6.4	1968	Sep
tt0063129	5.8	1968	Jul
tt0064048	3.1	1968	May
tt0062731	5.3	1968	Jul
tt0063063	6.3	1968	Mar
tt0063723	5.5	1968	Mar
tt0063155	6.6	1968	Jun
tt0062704	5.6	1968	Sep
tt0063459	5.9	1968	May
tt0148523	7	1968	Sep
tt0063237	7	1968	May
tt0064674	6.5	1968	Jan
tt0063065	7.1	1968	Nov
tt0062732	6.8	1968	Dec
tt0063095	4.7	1968	Apr
tt0063622	5.1	1968	Aug
tt0175809	7.4	1968	May
tt0063219	6.1	1968	Nov
tt0063297	6.5	1968	Feb
tt0062391	6.1	1968	Jan
tt0174470	8.3	1968	Apr
tt0061747	7	1968	Aug
tt0062814	8	1968	Oct
tt0065225	5.9	1968	Dec
tt0063429	6	1968	Nov
tt0217375	5.3	1968	Dec
tt0063035	5.7	1968	Jul
tt0063822	7.1	1968	Dec
tt0063522	8	1968	Jun
tt0062803	6.9	1968	Dec
tt0063655	5.2	1968	Mar
tt0063376	6.7	1968	Jun
tt0062935	5.1	1968	Sep
